date,k18,k21,k22,traditional
2018-09-07,3440,3875,4070,2365
2018-09-08,3440,3875,4070,2365
2018-09-09,3440,3875,4070,2365
2018-09-10,3440,3875,4070,2365
2018-09-11,3440,3875,4070,2365
2018-09-12,3440,3875,4070,2365
2018-09-13,3440,3875,4070,2365
2018-09-14,3440,3875,4070,2365
2018-09-15,3440,3875,4070,2365
2018-09-16,3440,3875,4070,2365
2018-09-17,3440,3875,4070,2365
2018-09-18,3440,3875,4070,2365
2018-09-19,3440,3875,4070,2365
2018-09-20,3440,3875,4070,2365
2018-09-21,3440,3875,4070,2365
2018-09-22,3440,3875,4070,2365
2018-09-23,3440,3875,4070,2365
2018-09-24,3440,3875,4070,2365
2018-09-25,3440,3875,4070,2365
2018-09-26,3440,3875,4070,2365
2018-09-27,3440,3875,4070,2365
2018-09-28,3440,3875,4070,2365
2018-09-29,3440,3875,4070,2365
2018-09-30,3440,3875,4070,2365
2018-10-01,3440,3875,4070,2365
2018-10-02,3440,3875,4070,2365
2018-10-03,3440,3875,4070,2365
2018-10-04,3440,3875,4070,2365
2018-10-05,3440,3875,4070,2365
2018-10-06,3440,3875,4070,2365
2018-10-07,3440,3875,4070,2365
2018-10-08,3440,3875,4070,2365
2018-10-09,3440,3875,4070,2365
2018-10-10,3440,3875,4070,2365
2018-10-11,3440,3875,4070,2365
2018-10-12,3440,3875,4070,2365
2018-10-13,3440,3875,4070,2365
2018-10-14,3440,3875,4070,2365
2018-10-15,3440,3875,4070,2365
2018-10-16,3440,3875,4070,2365
2018-10-17,3440,3875,4070,2365
2018-10-18,3440,3875,4070,2365
2018-10-19,3440,3875,4070,2365
2018-10-20,3440,3875,4070,2365
2018-10-21,3440,3875,4070,2365
2018-10-22,3440,3875,4070,2365
2018-10-23,3440,3875,4070,2365
2018-10-24,3440,3875,4070,2365
2018-10-25,3440,3875,4070,2365
2018-10-26,3440,3875,4070,2365
2018-10-27,3440,3875,4070,2365
2018-10-28,3440,3875,4070,2365
2018-10-29,3440,3875,4070,2365
2018-10-30,3440,3875,4070,2365
2018-10-31,3440,3875,4070,2365
2018-11-01,3440,3875,4070,2365
2018-11-02,3440,3875,4070,2365
2018-11-03,3440,3875,4070,2365
2018-11-04,3440,3875,4070,2365
2018-11-05,3440,3875,4070,2365
2018-11-06,3440,3875,4070,2365
2018-11-07,3440,3875,4070,2365
2018-11-08,3440,3875,4070,2365
2018-11-09,3440,3875,4070,2365
2018-11-10,3440,3875,4070,2365
2018-11-11,3440,3875,4070,2365
2018-11-12,3440,3875,4070,2365
2018-11-13,3440,3875,4070,2365
2018-11-14,3440,3875,4070,2365
2018-11-15,3440,3875,4070,2365
2018-11-16,3440,3875,4070,2365
2018-11-17,3440,3875,4070,2365
2018-11-18,3440,3875,4070,2365
2018-11-19,3440,3875,4070,2365
2018-11-20,3440,3875,4070,2365
2018-11-21,3440,3875,4070,2365
2018-11-22,3440,3875,4070,2365
2018-11-23,3440,3875,4070,2365
2018-11-24,3440,3875,4070,2365
2018-11-25,3440,3875,4070,2365
2018-11-26,3440,3875,4070,2365
2018-11-27,3440,3875,4070,2365
2018-11-28,3440,3875,4070,2365
2018-11-29,3440,3875,4070,2365
2018-11-30,3440,3875,4070,2365
2018-12-01,3440,3875,4070,2365
2018-12-02,3440,3875,4070,2365
2018-12-03,3440,3875,4070,2365
2018-12-04,3440,3875,4070,2365
2018-12-05,3440,3875,4070,2365
2018-12-06,3440,3875,4070,2365
2018-12-07,3440,3875,4070,2365
2018-12-08,3440,3875,4070,2365
2018-12-09,3440,3875,4070,2365
2018-12-10,3440,3875,4070,2365
2018-12-11,3440,3875,4070,2365
2018-12-12,3440,3875,4070,2365
2018-12-13,3440,3875,4070,2365
2018-12-14,3440,3875,4070,2365
2018-12-15,3440,3875,4070,2365
2018-12-16,3440,3875,4070,2365
2018-12-17,3440,3875,4070,2365
2018-12-18,3440,3875,4070,2365
2018-12-19,3440,3875,4070,2365
2018-12-20,3440,3875,4070,2365
2018-12-21,3440,3875,4070,2365
2018-12-22,3440,3875,4070,2365
2018-12-23,3440,3875,4070,2365
2018-12-24,3440,3875,4070,2365
2018-12-25,3440,3875,4070,2365
2018-12-26,3440,3875,4070,2365
2018-12-27,3440,3875,4070,2365
2018-12-28,3440,3875,4070,2365
2018-12-29,3440,3875,4070,2365
2018-12-30,3440,3875,4070,2365
2018-12-31,3440,3875,4070,2365
2019-01-01,3440,3875,4070,2365
2019-01-02,3570,4000,4200,2365
2019-01-03,3570,4000,4200,2365
2019-01-04,3570,4000,4200,2365
2019-01-05,3570,4000,4200,2365
2019-01-06,3570,4000,4200,2365
2019-01-07,3570,4000,4200,2365
2019-01-08,3570,4000,4200,2365
2019-01-09,3570,4000,4200,2365
2019-01-10,3570,4000,4200,2365
2019-01-11,3570,4000,4200,2365
2019-01-12,3570,4000,4200,2365
2019-01-13,3570,4000,4200,2365
2019-01-14,3570,4000,4200,2365
2019-01-15,3570,4000,4200,2365
2019-01-16,3570,4000,4200,2365
2019-01-17,3570,4000,4200,2365
2019-01-18,3570,4000,4200,2365
2019-01-19,3570,4000,4200,2365
2019-01-20,3570,4000,4200,2365
2019-01-21,3570,4000,4200,2365
2019-01-22,3570,4000,4200,2365
2019-01-23,3570,4000,4200,2365
2019-01-24,3570,4000,4200,2365
2019-01-25,3570,4000,4200,2365
2019-01-26,3570,4000,4200,2365
2019-01-27,3570,4000,4200,2365
2019-01-28,3570,4000,4200,2365
2019-01-29,3670,4100,4300,2365
2019-01-30,3670,4100,4300,2365
2019-01-31,3670,4100,4300,2365
2019-02-01,3670,4100,4300,2365
2019-02-02,3670,4100,4300,2365
2019-02-03,3670,4100,4300,2365
2019-02-04,3670,4100,4300,2365
2019-02-05,3670,4100,4300,2365
2019-02-06,3670,4100,4300,2365
2019-02-07,3670,4100,4300,2365
2019-02-08,3670,4100,4300,2365
2019-02-09,3670,4100,4300,2365
2019-02-10,3670,4100,4300,2365
2019-02-11,3670,4100,4300,2365
2019-02-12,3670,4100,4300,2365
2019-02-13,3670,4100,4300,2365
2019-02-14,3670,4100,4300,2365
2019-02-15,3670,4100,4300,2365
2019-02-16,3670,4100,4300,2365
2019-02-17,3670,4100,4300,2365
2019-02-18,3670,4100,4300,2365
2019-02-19,3670,4100,4300,2365
2019-02-20,3670,4100,4300,2365
2019-02-21,3670,4100,4300,2365
2019-02-22,3670,4100,4300,2365
2019-02-23,3670,4100,4300,2365
2019-02-24,3670,4100,4300,2365
2019-02-25,3670,4100,4300,2365
2019-02-26,3670,4100,4300,2365
2019-02-27,3670,4100,4300,2365
2019-02-28,3670,4100,4300,2365
2019-03-01,3670,4100,4300,2365
2019-03-02,3670,4100,4300,2365
2019-03-03,3670,4100,4300,2365
2019-03-04,3670,4100,4300,2365
2019-03-05,3670,4100,4300,2365
2019-03-06,3670,4100,4300,2365
2019-03-07,3670,4100,4300,2365
2019-03-08,3670,4100,4300,2365
2019-03-09,3670,4100,4300,2365
2019-03-10,3670,4100,4300,2365
2019-03-11,3670,4100,4300,2365
2019-03-12,3670,4100,4300,2365
2019-03-13,3670,4100,4300,2365
2019-03-14,3670,4100,4300,2365
2019-03-15,3670,4100,4300,2365
2019-03-16,3670,4100,4300,2365
2019-03-17,3670,4100,4300,2365
2019-03-18,3670,4100,4300,2365
2019-03-19,3670,4100,4300,2365
2019-03-20,3670,4100,4300,2365
2019-03-21,3670,4100,4300,2365
2019-03-22,3670,4100,4300,2365
2019-03-23,3670,4100,4300,2365
2019-03-24,3670,4100,4300,2365
2019-03-25,3670,4100,4300,2365
2019-03-26,3670,4100,4300,2365
2019-03-27,3670,4100,4300,2365
2019-03-28,3670,4100,4300,2365
2019-03-29,3670,4100,4300,2365
2019-03-30,3670,4100,4300,2365
2019-03-31,3670,4100,4300,2365
2019-04-01,3670,4100,4300,2365
2019-04-02,3670,4100,4300,2365
2019-04-03,3670,4100,4300,2365
2019-04-04,3670,4100,4300,2365
2019-04-05,3670,4100,4300,2365
2019-04-06,3670,4100,4300,2365
2019-04-07,3670,4100,4300,2365
2019-04-08,3670,4100,4300,2365
2019-04-09,3670,4100,4300,2365
2019-04-10,3670,4100,4300,2365
2019-04-11,3670,4100,4300,2365
2019-04-12,3670,4100,4300,2365
2019-04-13,3670,4100,4300,2365
2019-04-14,3670,4100,4300,2365
2019-04-15,3670,4100,4300,2365
2019-04-16,3670,4100,4300,2365
2019-04-17,3670,4100,4300,2365
2019-04-18,3670,4100,4300,2365
2019-04-19,3670,4100,4300,2365
2019-04-20,3670,4100,4300,2365
2019-04-21,3670,4100,4300,2365
2019-04-22,3670,4100,4300,2365
2019-04-23,3670,4100,4300,2365
2019-04-24,3670,4100,4300,2365
2019-04-25,3670,4100,4300,2365
2019-04-26,3670,4100,4300,2365
2019-04-27,3670,4100,4300,2365
2019-04-28,3670,4100,4300,2365
2019-04-29,3670,4100,4300,2365
2019-04-30,3670,4100,4300,2365
2019-05-01,3670,4100,4300,2365
2019-05-02,3670,4100,4300,2365
2019-05-03,3670,4100,4300,2365
2019-05-04,3670,4100,4300,2365
2019-05-05,3670,4100,4300,2365
2019-05-06,3670,4100,4300,2365
2019-05-07,3670,4100,4300,2365
2019-05-08,3670,4100,4300,2365
2019-05-09,3670,4100,4300,2365
2019-05-10,3670,4100,4300,2365
2019-05-11,3670,4100,4300,2365
2019-05-12,3670,4100,4300,2365
2019-05-13,3670,4100,4300,2365
2019-05-14,3670,4100,4300,2365
2019-05-15,3670,4100,4300,2365
2019-05-16,3670,4100,4300,2365
2019-05-17,3670,4100,4300,2365
2019-05-18,3670,4100,4300,2365
2019-05-19,3670,4100,4300,2365
2019-05-20,3670,4100,4300,2365
2019-05-21,3670,4100,4300,2365
2019-05-22,3670,4100,4300,2365
2019-05-23,3670,4100,4300,2365
2019-05-24,3670,4100,4300,2365
2019-05-25,3670,4100,4300,2365
2019-05-26,3670,4100,4300,2365
2019-05-27,3670,4100,4300,2365
2019-05-28,3670,4100,4300,2365
2019-05-29,3670,4100,4300,2365
2019-05-30,3670,4100,4300,2365
2019-05-31,3670,4100,4300,2365
2019-06-01,3670,4100,4300,2365
2019-06-02,3670,4100,4300,2365
2019-06-03,3670,4100,4300,2365
2019-06-04,3670,4100,4300,2365
2019-06-05,3670,4100,4300,2365
2019-06-06,3670,4100,4300,2365
2019-06-07,3670,4100,4300,2365
2019-06-08,3670,4100,4300,2365
2019-06-09,3670,4100,4300,2365
2019-06-10,3670,4100,4300,2365
2019-06-11,3670,4100,4300,2365
2019-06-12,3670,4100,4300,2365
2019-06-13,3670,4100,4300,2365
2019-06-14,3770,4200,4400,2365
2019-06-15,3770,4200,4400,2365
2019-06-16,3770,4200,4400,2365
2019-06-17,3770,4200,4400,2365
2019-06-18,3671,4100,4300,2300
2019-06-19,3671,4100,4300,2300
2019-06-20,3671,4100,4300,2300
2019-06-21,3671,4100,4300,2300
2019-06-22,3671,4100,4300,2300
2019-06-23,3671,4100,4300,2300
2019-06-24,3671,4100,4300,2300
2019-06-25,3671,4100,4300,2300
2019-06-26,3671,4100,4300,2300
2019-06-27,3671,4100,4300,2300
2019-06-28,3671,4100,4300,2300
2019-06-29,3671,4100,4300,2300
2019-06-30,3671,4100,4300,2300
2019-07-01,3671,4100,4300,2300
2019-07-02,3671,4100,4300,2300
2019-07-03,3671,4100,4300,2300
2019-07-04,3845,4275,4475,2300
2019-07-05,3845,4275,4475,2300
2019-07-06,3845,4275,4475,2300
2019-07-07,3845,4275,4475,2300
2019-07-08,3845,4275,4475,2300
2019-07-09,3845,4275,4475,2300
2019-07-10,3845,4275,4475,2300
2019-07-11,3845,4275,4475,2300
2019-07-12,3845,4275,4475,2300
2019-07-13,3845,4275,4475,2300
2019-07-14,3845,4275,4475,2300
2019-07-15,3845,4275,4475,2300
2019-07-16,3845,4275,4475,2300
2019-07-17,3845,4275,4475,2300
2019-07-18,3845,4275,4475,2300
2019-07-19,3845,4275,4475,2300
2019-07-20,3845,4275,4475,2300
2019-07-21,3845,4275,4475,2300
2019-07-22,3845,4275,4475,2300
2019-07-23,3845,4275,4475,2300
2019-07-24,3945,4375,4575,2300
2019-07-25,3945,4375,4575,2300
2019-07-26,3945,4375,4575,2300
2019-07-27,3945,4375,4575,2300
2019-07-28,3945,4375,4575,2300
2019-07-29,3945,4375,4575,2300
2019-07-30,3945,4375,4575,2300
2019-07-31,3945,4375,4575,2300
2019-08-01,3945,4375,4575,2300
2019-08-02,3945,4375,4575,2300
2019-08-03,3945,4375,4575,2300
2019-08-04,3945,4375,4575,2300
2019-08-05,3945,4375,4575,2300
2019-08-06,4045,4475,4675,2400
2019-08-07,4045,4475,4675,2400
2019-08-08,4145,4575,4775,2400
2019-08-09,4145,4575,4775,2400
2019-08-10,4145,4575,4775,2400
2019-08-11,4145,4575,4775,2400
2019-08-12,4145,4575,4775,2400
2019-08-13,4145,4575,4775,2400
2019-08-14,4145,4575,4775,2400
2019-08-15,4145,4575,4775,2400
2019-08-16,4145,4575,4775,2400
2019-08-17,4145,4575,4775,2400
2019-08-18,4145,4575,4775,2400
2019-08-19,4245,4675,4875,2500
2019-08-20,4245,4675,4875,2500
2019-08-21,4245,4675,4875,2500
2019-08-22,4245,4675,4875,2500
2019-08-23,4245,4675,4875,2500
2019-08-24,4245,4675,4875,2500
2019-08-25,4245,4675,4875,2500
2019-08-26,4245,4675,4875,2500
2019-08-27,4345,4775,4975,2600
2019-08-28,4345,4775,4975,2600
2019-08-29,4345,4775,4975,2600
2019-08-30,4345,4775,4975,2600
2019-08-31,4345,4775,4975,2600
2019-09-01,4345,4775,4975,2600
2019-09-02,4345,4775,4975,2600
2019-09-03,4345,4775,4975,2600
2019-09-04,4345,4775,4975,2600
2019-09-05,4345,4775,4975,2600
2019-09-06,4345,4775,4975,2600
2019-09-07,4345,4775,4975,2600
2019-09-08,4345,4775,4975,2600
2019-09-09,4345,4775,4975,2600
2019-09-10,4345,4775,4975,2600
2019-09-11,4245,4675,4875,2500
2019-09-12,4245,4675,4875,2500
2019-09-13,4245,4675,4875,2500
2019-09-14,4245,4675,4875,2500
2019-09-15,4245,4675,4875,2500
2019-09-16,4245,4675,4875,2500
2019-09-17,4245,4675,4875,2500
2019-09-18,4245,4675,4875,2500
2019-09-19,4245,4675,4875,2500
2019-09-20,4245,4675,4875,2500
2019-09-21,4245,4675,4875,2500
2019-09-22,4245,4675,4875,2500
2019-09-23,4245,4675,4875,2500
2019-09-24,4245,4675,4875,2500
2019-09-25,4245,4675,4875,2500
2019-09-26,4245,4675,4875,2500
2019-09-27,4245,4675,4875,2500
2019-09-28,4245,4675,4875,2500
2019-09-29,4245,4675,4875,2500
2019-09-30,4245,4675,4875,2500
2019-10-01,4245,4675,4875,2500
2019-10-02,4245,4675,4875,2500
2019-10-03,4245,4675,4875,2500
2019-10-04,4245,4675,4875,2500
2019-10-05,4245,4675,4875,2500
2019-10-06,4245,4675,4875,2500
2019-10-07,4245,4675,4875,2500
2019-10-08,4245,4675,4875,2500
2019-10-09,4245,4675,4875,2500
2019-10-10,4245,4675,4875,2500
2019-10-11,4245,4675,4875,2500
2019-10-12,4245,4675,4875,2500
2019-10-13,4245,4675,4875,2500
2019-10-14,4245,4675,4875,2500
2019-10-15,4245,4675,4875,2500
2019-10-16,4245,4675,4875,2500
2019-10-17,4245,4675,4875,2500
2019-10-18,4245,4675,4875,2500
2019-10-19,4245,4675,4875,2500
2019-10-20,4245,4675,4875,2500
2019-10-21,4245,4675,4875,2500
2019-10-22,4245,4675,4875,2500
2019-10-23,4245,4675,4875,2500
2019-10-24,4245,4675,4875,2500
2019-10-25,4245,4675,4875,2500
2019-10-26,4245,4675,4875,2500
2019-10-27,4245,4675,4875,2500
2019-10-28,4245,4675,4875,2500
2019-10-29,4245,4675,4875,2500
2019-10-30,4245,4675,4875,2500
2019-10-31,4245,4675,4875,2500
2019-11-01,4245,4675,4875,2500
2019-11-02,4245,4675,4875,2500
2019-11-03,4245,4675,4875,2500
2019-11-04,4245,4675,4875,2500
2019-11-05,4245,4675,4875,2500
2019-11-06,4245,4675,4875,2500
2019-11-07,4245,4675,4875,2500
2019-11-08,4245,4675,4875,2500
2019-11-09,4245,4675,4875,2500
2019-11-10,4245,4675,4875,2500
2019-11-11,4245,4675,4875,2500
2019-11-12,4245,4675,4875,2500
2019-11-13,4245,4675,4875,2500
2019-11-14,4245,4675,4875,2500
2019-11-15,4245,4675,4875,2500
2019-11-16,4245,4675,4875,2500
2019-11-17,4245,4675,4875,2500
2019-11-18,4245,4675,4875,2500
2019-11-19,4245,4675,4875,2500
2019-11-20,4245,4675,4875,2500
2019-11-21,4245,4675,4875,2500
2019-11-22,4245,4675,4875,2500
2019-11-23,4245,4675,4875,2500
2019-11-24,4345,4775,4975,3150
2019-11-25,4345,4775,4975,3150
2019-11-26,4345,4775,4975,3150
2019-11-27,4345,4775,4975,3150
2019-11-28,4345,4775,4975,3150
2019-11-29,4345,4775,4975,3150
2019-11-30,4345,4775,4975,3150
2019-12-01,4345,4775,4975,3150
2019-12-02,4345,4775,4975,3150
2019-12-03,4345,4775,4975,3150
2019-12-04,4345,4775,4975,3150
2019-12-05,4345,4775,4975,3150
2019-12-06,4345,4775,4975,3150
2019-12-07,4345,4775,4975,3150
2019-12-08,4345,4775,4975,3150
2019-12-09,4345,4775,4975,3150
2019-12-10,4345,4775,4975,3150
2019-12-11,4345,4775,4975,3150
2019-12-12,4345,4775,4975,3150
2019-12-13,4345,4775,4975,3150
2019-12-14,4345,4775,4975,3150
2019-12-15,4345,4775,4975,3150
2019-12-16,4345,4775,4975,3150
2019-12-17,4345,4775,4975,3150
2019-12-18,4345,4775,4975,3150
2019-12-19,4445,4875,5075,3350
2019-12-20,4445,4875,5075,3350
2019-12-21,4445,4875,5075,3350
2019-12-22,4445,4875,5075,3350
2019-12-23,4445,4875,5075,3350
2019-12-24,4445,4875,5075,3350
2019-12-25,4445,4875,5075,3350
2019-12-26,4445,4875,5075,3350
2019-12-27,4445,4875,5075,3350
2019-12-28,4445,4875,5075,3350
2019-12-29,4445,4875,5075,3350
2019-12-30,4445,4875,5075,3350
2019-12-31,4445,4875,5075,3350
2020-01-01,4445,4875,5075,3350
2020-01-02,4445,4875,5075,3350
2020-01-03,4445,4875,5075,3350
2020-01-04,4445,4875,5075,3350
2020-01-05,4545,4975,5175,3450
2020-01-06,4545,4975,5175,3450
2020-01-07,4545,4975,5175,3450
2020-01-08,4545,4975,5175,3450
2020-01-09,4545,4975,5175,3450
2020-01-10,4545,4975,5175,3450
2020-01-11,4545,4975,5175,3450
2020-01-12,4545,4975,5175,3450
2020-01-13,4545,4975,5175,3450
2020-01-14,4545,4975,5175,3450
2020-01-15,4545,4975,5175,3450
2020-01-16,4545,4975,5175,3450
2020-01-17,4545,4975,5175,3450
2020-01-18,4545,4975,5175,3450
2020-01-19,4545,4975,5175,3450
2020-01-20,4545,4975,5175,3450
2020-01-21,4545,4975,5175,3450
2020-01-22,4545,4975,5175,3450
2020-01-23,4545,4975,5175,3450
2020-01-24,4545,4975,5175,3450
2020-01-25,4545,4975,5175,3450
2020-01-26,4545,4975,5175,3450
2020-01-27,4545,4975,5175,3450
2020-01-28,4545,4975,5175,3450
2020-01-29,4545,4975,5175,3450
2020-01-30,4545,4975,5175,3450
2020-01-31,4545,4975,5175,3450
2020-02-01,4545,4975,5175,3450
2020-02-02,4545,4975,5175,3450
2020-02-03,4545,4975,5175,3450
2020-02-04,4545,4975,5175,3450
2020-02-05,4545,4975,5175,3450
2020-02-06,4545,4975,5175,3450
2020-02-07,4545,4975,5175,3450
2020-02-08,4545,4975,5175,3450
2020-02-09,4545,4975,5175,3450
2020-02-10,4545,4975,5175,3450
2020-02-11,4545,4975,5175,3450
2020-02-12,4545,4975,5175,3450
2020-02-13,4545,4975,5175,3450
2020-02-14,4545,4975,5175,3450
2020-02-15,4545,4975,5175,3450
2020-02-16,4545,4975,5175,3450
2020-02-17,4545,4975,5175,3450
2020-02-18,4545,4975,5175,3450
2020-02-19,4645,5075,5275,3550
2020-02-20,4645,5075,5275,3550
2020-02-21,4645,5075,5275,3550
2020-02-22,4645,5075,5275,3550
2020-02-23,4645,5075,5275,3550
2020-02-24,4645,5075,5275,3550
2020-02-25,4645,5075,5275,3550
2020-02-26,4645,5075,5275,3550
2020-02-27,4645,5075,5275,3550
2020-02-28,4645,5075,5275,3550
2020-02-29,4645,5075,5275,3550
2020-03-01,4645,5075,5275,3550
2020-03-02,4645,5075,5275,3550
2020-03-03,4645,5075,5275,3550
2020-03-04,4645,5075,5275,3550
2020-03-05,4645,5075,5275,3550
2020-03-06,4645,5075,5275,3550
2020-03-07,4645,5075,5275,3550
2020-03-08,4645,5075,5275,3550
2020-03-09,4645,5075,5275,3550
2020-03-10,4645,5075,5275,3550
2020-03-11,4645,5075,5275,3550
2020-03-12,4645,5075,5275,3550
2020-03-13,4645,5075,5275,3550
2020-03-14,4645,5075,5275,3550
2020-03-15,4645,5075,5275,3550
2020-03-16,4645,5075,5275,3550
2020-03-17,4645,5075,5275,3550
2020-03-18,4645,5075,5275,3550
2020-03-19,4545,4975,5175,3450
2020-03-20,4545,4975,5175,3450
2020-03-21,4545,4975,5175,3450
2020-03-22,4545,4975,5175,3450
2020-03-23,4545,4975,5175,3450
2020-03-24,4545,4975,5175,3450
2020-03-25,4545,4975,5175,3450
2020-03-26,4545,4975,5175,3450
2020-03-27,4545,4975,5175,3450
2020-03-28,4545,4975,5175,3450
2020-03-29,4545,4975,5175,3450
2020-03-30,4545,4975,5175,3450
2020-03-31,4545,4975,5175,3450
2020-04-01,4545,4975,5175,3450
2020-04-02,4545,4975,5175,3450
2020-04-03,4545,4975,5175,3450
2020-04-04,4545,4975,5175,3450
2020-04-05,4545,4975,5175,3450
2020-04-06,4545,4975,5175,3450
2020-04-07,4545,4975,5175,3450
2020-04-08,4545,4975,5175,3450
2020-04-09,4545,4975,5175,3450
2020-04-10,4545,4975,5175,3450
2020-04-11,4545,4975,5175,3450
2020-04-12,4545,4975,5175,3450
2020-04-13,4545,4975,5175,3450
2020-04-14,4545,4975,5175,3450
2020-04-15,4545,4975,5175,3450
2020-04-16,4545,4975,5175,3450
2020-04-17,4545,4975,5175,3450
2020-04-18,4545,4975,5175,3450
2020-04-19,4545,4975,5175,3450
2020-04-20,4545,4975,5175,3450
2020-04-21,4545,4975,5175,3450
2020-04-22,4545,4975,5175,3450
2020-04-23,4545,4975,5175,3450
2020-04-24,4545,4975,5175,3450
2020-04-25,4545,4975,5175,3450
2020-04-26,4545,4975,5175,3450
2020-04-27,4545,4975,5175,3450
2020-04-28,4545,4975,5175,3450
2020-04-29,4545,4975,5175,3450
2020-04-30,4545,4975,5175,3450
2020-05-01,4545,4975,5175,3450
2020-05-02,4545,4975,5175,3450
2020-05-03,4545,4975,5175,3450
2020-05-04,4545,4975,5175,3450
2020-05-05,4545,4975,5175,3450
2020-05-06,4545,4975,5175,3450
2020-05-07,4545,4975,5175,3450
2020-05-08,4545,4975,5175,3450
2020-05-09,4545,4975,5175,3450
2020-05-10,4545,4975,5175,3450
2020-05-11,4545,4975,5175,3450
2020-05-12,4545,4975,5175,3450
2020-05-13,4545,4975,5175,3450
2020-05-14,4545,4975,5175,3450
2020-05-15,4545,4975,5175,3450
2020-05-16,4545,4975,5175,3450
2020-05-17,4545,4975,5175,3450
2020-05-18,4545,4975,5175,3450
2020-05-19,4545,4975,5175,3450
2020-05-20,4545,4975,5175,3450
2020-05-21,4545,4975,5175,3450
2020-05-22,4545,4975,5175,3450
2020-05-23,4545,4975,5175,3450
2020-05-24,4545,4975,5175,3450
2020-05-25,4545,4975,5175,3450
2020-05-26,4545,4975,5175,3450
2020-05-27,4545,4975,5175,3450
2020-05-28,4545,4975,5175,3450
2020-05-29,4870,5300,5500,3775
2020-05-30,4870,5300,5500,3775
2020-05-31,4870,5300,5500,3775
2020-06-01,4870,5300,5500,3775
2020-06-02,4870,5300,5500,3775
2020-06-03,4870,5300,5500,3775
2020-06-04,4870,5300,5500,3775
2020-06-05,4870,5300,5500,3775
2020-06-06,4870,5300,5500,3775
2020-06-07,4870,5300,5500,3775
2020-06-08,4870,5300,5500,3775
2020-06-09,4870,5300,5500,3775
2020-06-10,4870,5300,5500,3775
2020-06-11,4870,5300,5500,3775
2020-06-12,4870,5300,5500,3775
2020-06-13,4870,5300,5500,3775
2020-06-14,4870,5300,5500,3775
2020-06-15,4870,5300,5500,3775
2020-06-16,4870,5300,5500,3775
2020-06-17,4870,5300,5500,3775
2020-06-18,4870,5300,5500,3775
2020-06-19,4870,5300,5500,3775
2020-06-20,4870,5300,5500,3775
2020-06-21,4870,5300,5500,3775
2020-06-22,4870,5300,5500,3775
2020-06-23,4970,5720,5990,4085
2020-06-24,4970,5720,5990,4085
2020-06-25,4970,5720,5990,4085
2020-06-26,4970,5720,5990,4085
2020-06-27,4970,5720,5990,4085
2020-06-28,4970,5720,5990,4085
2020-06-29,4970,5720,5990,4085
2020-06-30,4970,5720,5990,4085
2020-07-01,4970,5720,5990,4085
2020-07-02,4970,5720,5990,4085
2020-07-03,4970,5720,5990,4085
2020-07-04,4970,5720,5990,4085
2020-07-05,4970,5720,5990,4085
2020-07-06,4970,5720,5990,4085
2020-07-07,4970,5720,5990,4085
2020-07-08,4970,5720,5990,4085
2020-07-09,4970,5720,5990,4085
2020-07-10,4970,5720,5990,4085
2020-07-11,4970,5720,5990,4085
2020-07-12,4970,5720,5990,4085
2020-07-13,4970,5720,5990,4085
2020-07-14,4970,5720,5990,4085
2020-07-15,4970,5720,5990,4085
2020-07-16,4970,5720,5990,4085
2020-07-17,4970,5720,5990,4085
2020-07-18,4970,5720,5990,4085
2020-07-19,4970,5720,5990,4085
2020-07-20,4970,5720,5990,4085
2020-07-21,4970,5720,5990,4085
2020-07-22,4970,5720,5990,4085
2020-07-23,4970,5720,5990,4085
2020-07-24,5220,5970,6240,4335
2020-07-25,5220,5970,6240,4335
2020-07-26,5220,5970,6240,4335
2020-07-27,5220,5970,6240,4335
2020-07-28,5220,5970,6240,4335
2020-07-29,5220,5970,6240,4335
2020-07-30,5220,5970,6240,4335
2020-07-31,5220,5970,6240,4335
2020-08-01,5220,5970,6240,4335
2020-08-02,5220,5970,6240,4335
2020-08-03,5220,5970,6240,4335
2020-08-04,5220,5970,6240,4335
2020-08-05,5220,5970,6240,4335
2020-08-06,5600,6350,6620,4335
2020-08-07,5600,6350,6620,4335
2020-08-08,5600,6350,6620,4335
2020-08-09,5600,6350,6620,4335
2020-08-10,5600,6350,6620,4335
2020-08-11,5600,6350,6620,4335
2020-08-12,5600,6350,6620,4335
2020-08-13,5300,6050,6320,4415
2020-08-14,5300,6050,6320,4415
2020-08-15,5300,6050,6320,4415
2020-08-16,5300,6050,6320,4415
2020-08-17,5300,6050,6320,4415
2020-08-18,5300,6050,6320,4415
2020-08-19,5300,6050,6320,4415
2020-08-20,5300,6050,6320,4415
2020-08-21,5175,5925,6195,4290
2020-08-22,5175,5925,6195,4290
